region	chr	midPos	Nsites
region	chr	midPos	Nsites
(1365627,1395566)(1480000,1509999)(1480000,1510000)	NC_037122.1f5t9	1495000	29941	0.026836
(1370614,1400555)(1485000,1514999)(1485000,1515000)	NC_037122.1f5t9	1500000	29943	0.026762
(1375614,1405504)(1490000,1519999)(1490000,1520000)	NC_037122.1f5t9	1505000	29892	0.042015
(1380601,1410109)(1495000,1524996)(1495000,1525000)	NC_037122.1f5t9	1510000	29510	0.049371
(1385599,1414892)(1500000,1529824)(1500000,1530000)	NC_037122.1f5t9	1515000	29295	0.048277
(1390591,1416349)(1505000,1534999)(1505000,1535000)	NC_037122.1f5t9	1520000	25760	0.048223
(1395567,1419253)(1510000,1539999)(1510000,1540000)	NC_037122.1f5t9	1525000	23688	0.056967
(1400556,1422572)(1515000,1544999)(1515000,1545000)	NC_037122.1f5t9	1530000	22018	0.056806
(1405505,1426292)(1520000,1549999)(1520000,1550000)	NC_037122.1f5t9	1535000	20789	0.052026
(1410110,1431250)(1525001,1554999)(1525000,1555000)	NC_037122.1f5t9	1540000	21142	0.059071
(1414893,1436250)(1531400,1559999)(1530000,1560000)	NC_037122.1f5t9	1545000	21359	0.063198
(1416350,1440380)(1535000,1564999)(1535000,1565000)	NC_037122.1f5t9	1550000	24032	0.058497
(1419254,1445374)(1540000,1569999)(1540000,1570000)	NC_037122.1f5t9	1555000	26122	0.055720
(1422573,1449066)(1545000,1574999)(1545000,1575000)	NC_037122.1f5t9	1560000	26495	0.057553
(1426293,1454058)(1550000,1579999)(1550000,1580000)	NC_037122.1f5t9	1565000	27767	0.057406
(1431251,1459053)(1555000,1584999)(1555000,1585000)	NC_037122.1f5t9	1570000	27804	0.043599
(1436251,1462450)(1560000,1588789)(1560000,1590000)	NC_037122.1f5t9	1575000	26201	0.038086
(1440381,1465495)(1565000,1594999)(1565000,1595000)	NC_037122.1f5t9	1580000	25116	0.044391
(1445375,1470495)(1570000,1599999)(1570000,1600000)	NC_037122.1f5t9	1585000	25122	0.041770
(1449067,1475486)(1575000,1604999)(1575000,1605000)	NC_037122.1f5t9	1590000	26421	0.041087
(1454059,1480485)(1580000,1609999)(1580000,1610000)	NC_037122.1f5t9	1595000	26428	0.047012
(1459054,1482036)(1585000,1614999)(1585000,1615000)	NC_037122.1f5t9	1600000	22984	0.049563
(1462451,1487029)(1590142,1619999)(1590000,1620000)	NC_037122.1f5t9	1605000	24580	0.051498
(1465496,1492027)(1595000,1624999)(1595000,1625000)	NC_037122.1f5t9	1610000	26533	0.050201
(1470496,1497026)(1600000,1629999)(1600000,1630000)	NC_037122.1f5t9	1615000	26532	0.055062
(1475487,1502023)(1605000,1634999)(1605000,1635000)	NC_037122.1f5t9	1620000	26538	0.053411
(1480486,1507023)(1610000,1639999)(1610000,1640000)	NC_037122.1f5t9	1625000	26539	0.050427
(1482037,1512017)(1615000,1644999)(1615000,1645000)	NC_037122.1f5t9	1630000	29982	0.051108
(1487030,1516969)(1620000,1649999)(1620000,1650000)	NC_037122.1f5t9	1635000	29941	0.057813
(1492028,1521006)(1625000,1654999)(1625000,1655000)	NC_037122.1f5t9	1640000	28980	0.057161
(1497027,1526002)(1630000,1659999)(1630000,1660000)	NC_037122.1f5t9	1645000	28977	0.055594
(1502024,1530942)(1635000,1664999)(1635000,1665000)	NC_037122.1f5t9	1650000	28920	0.056069
(1507024,1534902)(1640000,1669999)(1640000,1670000)	NC_037122.1f5t9	1655000	27880	0.045522
(1512018,1539901)(1645000,1674999)(1645000,1675000)	NC_037122.1f5t9	1660000	27885	0.049608
(1516970,1544896)(1650000,1679999)(1650000,1680000)	NC_037122.1f5t9	1665000	27928	0.037317
(1521007,1549887)(1655000,1684999)(1655000,1685000)	NC_037122.1f5t9	1670000	28882	0.032591
(1526003,1554883)(1660000,1689999)(1660000,1690000)	NC_037122.1f5t9	1675000	28882	0.042794
(1530943,1559883)(1665002,1694999)(1665000,1695000)	NC_037122.1f5t9	1680000	28942	0.043843
(1534903,1564881)(1670000,1699999)(1670000,1700000)	NC_037122.1f5t9	1685000	29980	0.049025
(1539902,1569849)(1675000,1704999)(1675000,1705000)	NC_037122.1f5t9	1690000	29949	0.045816
(1544897,1574843)(1680000,1709999)(1680000,1710000)	NC_037122.1f5t9	1695000	29948	0.052641
(1549888,1579698)(1685000,1714999)(1685000,1715000)	NC_037122.1f5t9	1700000	29812	0.056868
(1554884,1584698)(1690000,1719999)(1690000,1720000)	NC_037122.1f5t9	1705000	29816	0.051029
(1559884,1589466)(1695000,1724999)(1695000,1725000)	NC_037122.1f5t9	1710000	29584	0.056681
(1564882,1593483)(1700000,1729474)(1700000,1730000)	NC_037122.1f5t9	1715000	28603	0.053568
(1569850,1596069)(1705000,1734999)(1705000,1735000)	NC_037122.1f5t9	1720000	26221	0.053605
(1574844,1600755)(1710000,1739999)(1710000,1740000)	NC_037122.1f5t9	1725000	25913	0.060867
(1579699,1605560)(1715000,1744999)(1715000,1745000)	NC_037122.1f5t9	1730000	25863	0.054579
(1584699,1610560)(1720000,1749999)(1720000,1750000)	NC_037122.1f5t9	1735000	25863	0.049470
(1589467,1615526)(1725000,1754999)(1725000,1755000)	NC_037122.1f5t9	1740000	26061	0.042594
(1593484,1620479)(1732179,1759999)(1730000,1760000)	NC_037122.1f5t9	1745000	26997	0.040892
(1596070,1625479)(1735000,1764999)(1735000,1765000)	NC_037122.1f5t9	1750000	29411	0.040918
(1600756,1630473)(1740000,1769999)(1740000,1770000)	NC_037122.1f5t9	1755000	29719	0.035280
(1605561,1635470)(1745000,1774999)(1745000,1775000)	NC_037122.1f5t9	1760000	29911	0.032351
(1610561,1640466)(1750000,1779999)(1750000,1780000)	NC_037122.1f5t9	1765000	29907	0.041762
(1615527,1645463)(1755000,1784999)(1755000,1785000)	NC_037122.1f5t9	1770000	29938	0.057099
(1620480,1650336)(1760000,1789965)(1760000,1790000)	NC_037122.1f5t9	1775000	29858	0.074974
(1625480,1655220)(1765000,1794999)(1765000,1795000)	NC_037122.1f5t9	1780000	29742	0.078854
(1630474,1660186)(1770000,1799999)(1770000,1800000)	NC_037122.1f5t9	1785000	29714	0.077915
(1635471,1665175)(1775000,1804999)(1775000,1805000)	NC_037122.1f5t9	1790000	29706	0.092033
(1640467,1670171)(1780000,1809999)(1780000,1810000)	NC_037122.1f5t9	1795000	29706	0.087597
(1645464,1674879)(1785000,1814999)(1785000,1815000)	NC_037122.1f5t9	1800000	29417	0.072317
(1650337,1679868)(1790020,1819999)(1790000,1820000)	NC_037122.1f5t9	1805000	29533	0.052282
(1655221,1684868)(1795000,1824999)(1795000,1825000)	NC_037122.1f5t9	1810000	29649	0.057205
(1660187,1689855)(1800000,1829999)(1800000,1830000)	NC_037122.1f5t9	1815000	29670	0.068571
(1665176,1694849)(1805000,1834999)(1805000,1835000)	NC_037122.1f5t9	1820000	29675	0.063763
(1670172,1699806)(1810000,1839999)(1810000,1840000)	NC_037122.1f5t9	1825000	29636	0.071106
(1674880,1704800)(1815000,1844999)(1815000,1845000)	NC_037122.1f5t9	1830000	29922	0.077958
(1679869,1709793)(1820000,1849999)(1820000,1850000)	NC_037122.1f5t9	1835000	29926	0.084624
(1684869,1714784)(1825000,1854999)(1825000,1855000)	NC_037122.1f5t9	1840000	29917	0.088926
(1689856,1719773)(1830000,1859999)(1830000,1860000)	NC_037122.1f5t9	1845000	29919	0.087575
(1694850,1724698)(1835000,1864999)(1835000,1865000)	NC_037122.1f5t9	1850000	29850	0.087366
(1699807,1729675)(1840000,1869999)(1840000,1870000)	NC_037122.1f5t9	1855000	29870	0.080692
(1704801,1734613)(1845000,1874999)(1845000,1875000)	NC_037122.1f5t9	1860000	29814	0.077616
(1709794,1739351)(1850000,1879960)(1850000,1880000)	NC_037122.1f5t9	1865000	29559	0.065589
(1714785,1744002)(1855000,1884999)(1855000,1885000)	NC_037122.1f5t9	1870000	29219	0.063690
(1719774,1748977)(1860000,1889999)(1860000,1890000)	NC_037122.1f5t9	1875000	29205	0.059799
(1724699,1753974)(1865000,1894999)(1865000,1895000)	NC_037122.1f5t9	1880000	29277	0.060981
(1729676,1758972)(1870000,1899999)(1870000,1900000)	NC_037122.1f5t9	1885000	29298	0.060714
(1734614,1763962)(1875000,1904999)(1875000,1905000)	NC_037122.1f5t9	1890000	29350	0.057742
(1739352,1768925)(1880044,1909999)(1880000,1910000)	NC_037122.1f5t9	1895000	29575	0.060879
(1744003,1773908)(1885000,1914999)(1885000,1915000)	NC_037122.1f5t9	1900000	29907	0.058702
(1748978,1778906)(1890000,1919999)(1890000,1920000)	NC_037122.1f5t9	1905000	29930	0.066697
(1753975,1783904)(1895000,1924999)(1895000,1925000)	NC_037122.1f5t9	1910000	29931	0.066765
(1758973,1788900)(1900000,1929999)(1900000,1930000)	NC_037122.1f5t9	1915000	29929	0.076265
(1763963,1793894)(1905000,1934999)(1905000,1935000)	NC_037122.1f5t9	1920000	29933	0.081377
(1768926,1798892)(1910000,1939999)(1910000,1940000)	NC_037122.1f5t9	1925000	29968	0.069907
(1773909,1800313)(1915000,1944999)(1915000,1945000)	NC_037122.1f5t9	1930000	26406	0.070955
(1778907,1805239)(1920000,1949999)(1920000,1950000)	NC_037122.1f5t9	1935000	26334	0.059065
(1783905,1810236)(1925000,1954999)(1925000,1955000)	NC_037122.1f5t9	1940000	26333	0.058135
(1788901,1815207)(1930000,1959999)(1930000,1960000)	NC_037122.1f5t9	1945000	26308	0.044625
(1793895,1820197)(1935000,1964999)(1935000,1965000)	NC_037122.1f5t9	1950000	26304	0.039940
(1798893,1825185)(1940000,1969999)(1940000,1970000)	NC_037122.1f5t9	1955000	26294	0.044326
(1800314,1830176)(1945000,1974999)(1945000,1975000)	NC_037122.1f5t9	1960000	29864	0.045663
(1805240,1835174)(1950000,1979999)(1950000,1980000)	NC_037122.1f5t9	1965000	29936	0.040504
(1810237,1840140)(1955000,1984999)(1955000,1985000)	NC_037122.1f5t9	1970000	29905	0.042821
(1815208,1845131)(1960000,1989999)(1960000,1990000)	NC_037122.1f5t9	1975000	29925	0.047425
(1820198,1850131)(1965000,1994999)(1965000,1995000)	NC_037122.1f5t9	1980000	29935	0.049516
(1825186,1855123)(1970000,1999999)(1970000,2000000)	NC_037122.1f5t9	1985000	29939	0.054812
(1830177,1860069)(1975000,2004999)(1975000,2005000)	NC_037122.1f5t9	1990000	29894	0.055720
(1835175,1865069)(1980000,2009999)(1980000,2010000)	NC_037122.1f5t9	1995000	29896	0.057894
(1840141,1870066)(1985000,2014999)(1985000,2015000)	NC_037122.1f5t9	2000000	29927	0.055478
(1845132,1875055)(1990000,2019999)(1990000,2020000)	NC_037122.1f5t9	2005000	29925	0.044910
(1850132,1880051)(1995000,2024999)(1995000,2025000)	NC_037122.1f5t9	2010000	29921	0.043242
(1855124,1885035)(2000000,2029999)(2000000,2030000)	NC_037122.1f5t9	2015000	29913	0.047829
(1860070,1889152)(2005000,2034999)(2005000,2035000)	NC_037122.1f5t9	2020000	29084	0.046840
(1865070,1894139)(2010000,2039999)(2010000,2040000)	NC_037122.1f5t9	2025000	29071	0.059686
(1870067,1899097)(2015000,2044999)(2015000,2045000)	NC_037122.1f5t9	2030000	29032	0.061284
(1875056,1904097)(2020000,2049999)(2020000,2050000)	NC_037122.1f5t9	2035000	29043	0.072465
(1880052,1909091)(2025000,2054999)(2025000,2055000)	NC_037122.1f5t9	2040000	29041	0.077581
(1885036,1914079)(2030000,2059999)(2030000,2060000)	NC_037122.1f5t9	2045000	29045	0.070957
(1889153,1919065)(2035000,2064999)(2035000,2065000)	NC_037122.1f5t9	2050000	29914	0.073292
(1894140,1923676)(2040000,2069999)(2040000,2070000)	NC_037122.1f5t9	2055000	29538	0.065713
(1899098,1927009)(2045000,2074740)(2045000,2075000)	NC_037122.1f5t9	2060000	27913	0.065654
(1904098,1931275)(2050000,2079999)(2050000,2080000)	NC_037122.1f5t9	2065000	27179	0.066473
(1909092,1936265)(2055000,2084999)(2055000,2085000)	NC_037122.1f5t9	2070000	27175	0.061009
(1914080,1941238)(2060000,2089999)(2060000,2090000)	NC_037122.1f5t9	2075000	27160	0.053617
(1919066,1946235)(2065000,2094999)(2065000,2095000)	NC_037122.1f5t9	2080000	27171	0.051623
(1923677,1951234)(2070000,2099999)(2070000,2100000)	NC_037122.1f5t9	2085000	27559	0.051741
(1927010,1956218)(2075271,2104999)(2075000,2105000)	NC_037122.1f5t9	2090000	29210	0.055511
(1931276,1961174)(2080000,2109999)(2080000,2110000)	NC_037122.1f5t9	2095000	29900	0.055985
(1936266,1966161)(2085000,2114999)(2085000,2115000)	NC_037122.1f5t9	2100000	29897	0.062895
(1941239,1967153)(2090000,2115995)(2090000,2120000)	NC_037122.1f5t9	2105000	25916	0.070794
(1946236,1970746)(2095000,2124999)(2095000,2125000)	NC_037122.1f5t9	2110000	24512	0.073853
(1951235,1975746)(2100000,2129999)(2100000,2130000)	NC_037122.1f5t9	2115000	24513	0.067817
(1956219,1979836)(2105000,2134244)(2105000,2135000)	NC_037122.1f5t9	2120000	23619	0.059824
(1961175,1981253)(2110000,2139999)(2110000,2140000)	NC_037122.1f5t9	2125000	20080	0.059262
(1966162,1986242)(2115000,2144999)(2115000,2145000)	NC_037122.1f5t9	2130000	20082	0.058699
(1967154,1991242)(2120874,2149999)(2120000,2150000)	NC_037122.1f5t9	2135000	24090	0.049502
(1970747,1996207)(2125000,2154999)(2125000,2155000)	NC_037122.1f5t9	2140000	25462	0.050549
(1975747,1999146)(2130000,2159999)(2130000,2160000)	NC_037122.1f5t9	2145000	23401	0.051445
(1979837,2004140)(2135853,2164999)(2135000,2165000)	NC_037122.1f5t9	2150000	24305	0.062748
(1981254,2009133)(2140000,2169999)(2140000,2170000)	NC_037122.1f5t9	2155000	27881	0.065552
(1986243,2014126)(2145000,2174999)(2145000,2175000)	NC_037122.1f5t9	2160000	27885	0.061929
(1991243,2017666)(2150000,2179365)(2150000,2180000)	NC_037122.1f5t9	2165000	26425	0.064429
(1996208,2021651)(2155000,2184999)(2155000,2185000)	NC_037122.1f5t9	2170000	25445	0.058323
(1999147,2026651)(2160000,2189999)(2160000,2190000)	NC_037122.1f5t9	2175000	27506	0.054057
(2004141,2031637)(2165000,2194999)(2165000,2195000)	NC_037122.1f5t9	2180000	27498	0.042958
(2009134,2036600)(2170000,2199999)(2170000,2200000)	NC_037122.1f5t9	2185000	27468	0.035720
(2014127,2041592)(2175000,2204999)(2175000,2205000)	NC_037122.1f5t9	2190000	27467	0.037494
(2017667,2046533)(2180373,2209999)(2180000,2210000)	NC_037122.1f5t9	2195000	28868	0.040643
(2021652,2051125)(2185000,2214999)(2185000,2215000)	NC_037122.1f5t9	2200000	29475	0.062880
(2026652,2056122)(2190000,2219999)(2190000,2220000)	NC_037122.1f5t9	2205000	29472	0.066415
(2031638,2061117)(2195000,2224999)(2195000,2225000)	NC_037122.1f5t9	2210000	29481	0.068988
(2036601,2066103)(2200000,2229999)(2200000,2230000)	NC_037122.1f5t9	2215000	29504	0.069548
(2041593,2071086)(2205000,2234999)(2205000,2235000)	NC_037122.1f5t9	2220000	29495	0.070079
(2046534,2076079)(2210000,2239999)(2210000,2240000)	NC_037122.1f5t9	2225000	29547	0.075540
(2051126,2080603)(2215000,2244999)(2215000,2245000)	NC_037122.1f5t9	2230000	29479	0.042316
(2056123,2085597)(2220000,2249999)(2220000,2250000)	NC_037122.1f5t9	2235000	29476	0.040176
(2061118,2090391)(2225000,2254999)(2225000,2255000)	NC_037122.1f5t9	2240000	29275	0.042872
(2066104,2095389)(2230000,2259999)(2230000,2260000)	NC_037122.1f5t9	2245000	29287	0.040437
(2071087,2099839)(2235000,2264999)(2235000,2265000)	NC_037122.1f5t9	2250000	28754	0.040246
(2076080,2104838)(2240000,2269999)(2240000,2270000)	NC_037122.1f5t9	2255000	28760	0.044989
(2080604,2109759)(2245000,2274999)(2245000,2275000)	NC_037122.1f5t9	2260000	29157	0.049284
(2085598,2114754)(2250000,2279999)(2250000,2280000)	NC_037122.1f5t9	2265000	29158	0.050502
(2090392,2119754)(2255000,2284999)(2255000,2285000)	NC_037122.1f5t9	2270000	29364	0.069916
(2095390,2124721)(2260000,2289999)(2260000,2290000)	NC_037122.1f5t9	2275000	29333	0.072884
(2099840,2129710)(2265000,2294999)(2265000,2295000)	NC_037122.1f5t9	2280000	29872	0.074831
(2104839,2134708)(2270000,2299999)(2270000,2300000)	NC_037122.1f5t9	2285000	29871	0.078928
(2109760,2139705)(2275000,2304999)(2275000,2305000)	NC_037122.1f5t9	2290000	29947	0.086938
(2114755,2144702)(2280000,2309999)(2280000,2310000)	NC_037122.1f5t9	2295000	29949	0.087749
(2119755,2149546)(2285000,2314999)(2285000,2315000)	NC_037122.1f5t9	2300000	29793	0.078383
(2124722,2152589)(2290000,2318297)(2290000,2320000)	NC_037122.1f5t9	2305000	27869	0.079533
(2129711,2156111)(2295000,2324999)(2295000,2325000)	NC_037122.1f5t9	2310000	26402	0.083256
(2134709,2161110)(2300000,2329999)(2300000,2330000)	NC_037122.1f5t9	2315000	26403	0.058864
(2139706,2166104)(2305000,2334999)(2305000,2335000)	NC_037122.1f5t9	2320000	26400	0.054384
(2144703,2170713)(2310000,2339999)(2310000,2340000)	NC_037122.1f5t9	2325000	26012	0.055999
(2149547,2175361)(2315000,2344999)(2315000,2345000)	NC_037122.1f5t9	2330000	25816	0.042104
(2152590,2180359)(2320488,2349999)(2320000,2350000)	NC_037122.1f5t9	2335000	27771	0.040111
(2156112,2185356)(2325000,2354999)(2325000,2355000)	NC_037122.1f5t9	2340000	29246	0.039737
(2161111,2190341)(2330000,2359999)(2330000,2360000)	NC_037122.1f5t9	2345000	29232	0.043380
(2166105,2195341)(2335000,2364999)(2335000,2365000)	NC_037122.1f5t9	2350000	29238	0.052809
(2170714,2200339)(2340000,2369999)(2340000,2370000)	NC_037122.1f5t9	2355000	29627	0.053420
(2175362,2205330)(2345000,2374999)(2345000,2375000)	NC_037122.1f5t9	2360000	29970	0.057927
(2180360,2210325)(2350000,2379999)(2350000,2380000)	NC_037122.1f5t9	2365000	29967	0.063416
(2185357,2214753)(2355000,2384553)(2355000,2385000)	NC_037122.1f5t9	2370000	29398	0.064171
(2190342,2216782)(2360000,2389972)(2360000,2390000)	NC_037122.1f5t9	2375000	26442	0.060751
(2195342,2220003)(2365000,2394999)(2365000,2395000)	NC_037122.1f5t9	2380000	24663	0.049875
(2200340,2225001)(2370000,2399999)(2370000,2400000)	NC_037122.1f5t9	2385000	24663	0.040427
(2205331,2230001)(2375000,2404999)(2375000,2405000)	NC_037122.1f5t9	2390000	24672	0.028985
(2210326,2234986)(2380000,2409999)(2380000,2410000)	NC_037122.1f5t9	2395000	24662	0.028537
(2214754,2239977)(2385285,2414999)(2385000,2415000)	NC_037122.1f5t9	2400000	25225	0.021663
(2216783,2244950)(2391697,2419999)(2390000,2420000)	NC_037122.1f5t9	2405000	28169	0.028721
(2220004,2249681)(2395000,2424999)(2395000,2425000)	NC_037122.1f5t9	2410000	29679	0.028034
(2225002,2254641)(2400000,2429999)(2400000,2430000)	NC_037122.1f5t9	2415000	29641	0.036786
(2230002,2259623)(2405000,2434999)(2405000,2435000)	NC_037122.1f5t9	2420000	29623	0.048879
(2234987,2264613)(2410000,2439999)(2410000,2440000)	NC_037122.1f5t9	2425000	29628	0.052548
(2239978,2269612)(2415000,2444999)(2415000,2445000)	NC_037122.1f5t9	2430000	29636	0.061680
(2244951,2274607)(2420000,2449999)(2420000,2450000)	NC_037122.1f5t9	2435000	29658	0.066565
(2249682,2279576)(2425000,2454999)(2425000,2455000)	NC_037122.1f5t9	2440000	29896	0.071126
(2254642,2284511)(2430000,2459999)(2430000,2460000)	NC_037122.1f5t9	2445000	29871	0.065040
(2259624,2289498)(2435000,2464999)(2435000,2465000)	NC_037122.1f5t9	2450000	29876	0.056890
(2264614,2294450)(2440000,2469999)(2440000,2470000)	NC_037122.1f5t9	2455000	29838	0.054699
(2269613,2298590)(2445000,2474163)(2445000,2475000)	NC_037122.1f5t9	2460000	28979	0.049927
(2274608,2303464)(2450000,2479999)(2450000,2480000)	NC_037122.1f5t9	2465000	28858	0.049071
(2279577,2308453)(2455000,2484999)(2455000,2485000)	NC_037122.1f5t9	2470000	28878	0.049408
(2284512,2313319)(2460000,2489999)(2460000,2490000)	NC_037122.1f5t9	2475000	28809	0.047996
(2289499,2318283)(2465000,2494999)(2465000,2495000)	NC_037122.1f5t9	2480000	28786	0.047623
(2294451,2323252)(2470000,2499999)(2470000,2500000)	NC_037122.1f5t9	2485000	28803	0.042161
(2298591,2328246)(2475093,2504999)(2475000,2505000)	NC_037122.1f5t9	2490000	29657	0.049286
(2303465,2333245)(2480000,2509999)(2480000,2510000)	NC_037122.1f5t9	2495000	29782	0.030385
(2308454,2338240)(2485000,2514999)(2485000,2515000)	NC_037122.1f5t9	2500000	29788	0.039637
(2313320,2343179)(2490000,2519999)(2490000,2520000)	NC_037122.1f5t9	2505000	29861	0.049343
(2318284,2348157)(2495000,2524999)(2495000,2525000)	NC_037122.1f5t9	2510000	29875	0.054720
(2323253,2353003)(2500000,2529999)(2500000,2530000)	NC_037122.1f5t9	2515000	29752	0.051272
(2328247,2357994)(2505000,2534999)(2505000,2535000)	NC_037122.1f5t9	2520000	29749	0.054344
(2333246,2362986)(2510000,2539999)(2510000,2540000)	NC_037122.1f5t9	2525000	29742	0.060165
(2338241,2367931)(2515000,2544999)(2515000,2545000)	NC_037122.1f5t9	2530000	29692	0.057048
(2343180,2372905)(2520000,2549999)(2520000,2550000)	NC_037122.1f5t9	2535000	29727	0.049729
(2348158,2377865)(2525000,2554999)(2525000,2555000)	NC_037122.1f5t9	2540000	29709	0.045949
(2353004,2382860)(2530000,2559999)(2530000,2560000)	NC_037122.1f5t9	2545000	29858	0.047696
(2357995,2387858)(2535000,2564999)(2535000,2565000)	NC_037122.1f5t9	2550000	29865	0.034706
(2362987,2392844)(2540000,2569999)(2540000,2570000)	NC_037122.1f5t9	2555000	29859	0.037737
(2367932,2397839)(2545000,2574999)(2545000,2575000)	NC_037122.1f5t9	2560000	29909	0.039817
(2372906,2402838)(2550000,2579999)(2550000,2580000)	NC_037122.1f5t9	2565000	29934	0.042401
(2377866,2407395)(2555000,2584999)(2555000,2585000)	NC_037122.1f5t9	2570000	29531	0.047532
(2382861,2412387)(2560000,2589999)(2560000,2590000)	NC_037122.1f5t9	2575000	29528	0.069772
