region	chr	midPos	Nsites
region	chr	midPos	Nsites
(2826961,2871944)(3270000,3319983)(3270000,3320000)	NC_037124.1f8t16	3295000	44985	0.052094
(2836941,2881757)(3280000,3329999)(3280000,3330000)	NC_037124.1f8t16	3305000	44818	0.043005
(2846887,2891734)(3290000,3339999)(3290000,3340000)	NC_037124.1f8t16	3315000	44849	0.042353
(2856316,2901667)(3300000,3349999)(3300000,3350000)	NC_037124.1f8t16	3325000	45353	0.045052
(2864038,2911455)(3310000,3359999)(3310000,3360000)	NC_037124.1f8t16	3335000	47419	0.046878
(2871945,2919545)(3320002,3369043)(3320000,3370000)	NC_037124.1f8t16	3345000	47602	0.049106
(2881758,2926750)(3330000,3379999)(3330000,3380000)	NC_037124.1f8t16	3355000	44994	0.047312
(2891735,2934316)(3340000,3389999)(3340000,3390000)	NC_037124.1f8t16	3365000	42583	0.071802
(2901668,2942778)(3350000,3399999)(3350000,3400000)	NC_037124.1f8t16	3375000	41112	0.073060
(2911456,2952595)(3360000,3409999)(3360000,3410000)	NC_037124.1f8t16	3385000	41141	0.078217
(2919546,2962564)(3371224,3419999)(3370000,3420000)	NC_037124.1f8t16	3395000	43020	0.071277
(2926751,2971198)(3380000,3429999)(3380000,3430000)	NC_037124.1f8t16	3405000	44449	0.076332
(2934317,2980567)(3390000,3439999)(3390000,3440000)	NC_037124.1f8t16	3415000	46252	0.065491
(2942779,2990253)(3400000,3449999)(3400000,3450000)	NC_037124.1f8t16	3425000	47476	0.065173
(2952596,2998549)(3410000,3458568)(3410000,3460000)	NC_037124.1f8t16	3435000	45955	0.053771
(2962565,3003332)(3420000,3469999)(3420000,3470000)	NC_037124.1f8t16	3445000	40769	0.057729
(2971199,3011082)(3430000,3479999)(3430000,3480000)	NC_037124.1f8t16	3455000	39885	0.055705
(2980568,3019298)(3440000,3489999)(3440000,3490000)	NC_037124.1f8t16	3465000	38732	0.063066
(2990254,3029122)(3450000,3499999)(3450000,3500000)	NC_037124.1f8t16	3475000	38870	0.062280
(2998550,3037553)(3465186,3509999)(3460000,3510000)	NC_037124.1f8t16	3485000	39005	0.075978
(3003333,3047330)(3470000,3519998)(3470000,3520000)	NC_037124.1f8t16	3495000	43999	0.104408
(3011083,3057002)(3480000,3529999)(3480000,3530000)	NC_037124.1f8t16	3505000	45921	0.114554
(3019299,3066929)(3490000,3539999)(3490000,3540000)	NC_037124.1f8t16	3515000	47632	0.148800
(3029123,3076865)(3500000,3549999)(3500000,3550000)	NC_037124.1f8t16	3525000	47744	0.160851
(3037554,3086847)(3510000,3559999)(3510000,3560000)	NC_037124.1f8t16	3535000	49295	0.159539
(3047331,3096643)(3520000,3569999)(3520000,3570000)	NC_037124.1f8t16	3545000	49314	0.131822
(3057003,3106442)(3530000,3579999)(3530000,3580000)	NC_037124.1f8t16	3555000	49441	0.118243
(3066930,3112873)(3540000,3589997)(3540000,3590000)	NC_037124.1f8t16	3565000	45945	0.078039
(3076866,3122727)(3550000,3599999)(3550000,3600000)	NC_037124.1f8t16	3575000	45863	0.061410
(3086848,3132696)(3560000,3609999)(3560000,3610000)	NC_037124.1f8t16	3585000	45850	0.045590
(3096644,3141230)(3570000,3619999)(3570000,3620000)	NC_037124.1f8t16	3595000	44588	0.044014
(3106443,3151165)(3580000,3629999)(3580000,3630000)	NC_037124.1f8t16	3605000	44724	0.037037
(3112874,3161137)(3590021,3639999)(3590000,3640000)	NC_037124.1f8t16	3615000	48265	0.033743
(3122728,3171059)(3600000,3649999)(3600000,3650000)	NC_037124.1f8t16	3625000	48333	0.035020
(3132697,3181032)(3610000,3659999)(3610000,3660000)	NC_037124.1f8t16	3635000	48337	0.049900
(3141231,3190945)(3620000,3669999)(3620000,3670000)	NC_037124.1f8t16	3645000	49716	0.051658
(3151166,3200811)(3630000,3679999)(3630000,3680000)	NC_037124.1f8t16	3655000	49647	0.052473
(3161138,3210758)(3640000,3689999)(3640000,3690000)	NC_037124.1f8t16	3665000	49622	0.052563
(3171060,3220731)(3650000,3699999)(3650000,3700000)	NC_037124.1f8t16	3675000	49673	0.050532
(3181033,3230705)(3660000,3709999)(3660000,3710000)	NC_037124.1f8t16	3685000	49674	0.049958
(3190946,3240552)(3670000,3719999)(3670000,3720000)	NC_037124.1f8t16	3695000	49608	0.055368
(3200812,3249681)(3680000,3729842)(3680000,3730000)	NC_037124.1f8t16	3705000	48871	0.055495
(3210759,3257853)(3690000,3739999)(3690000,3740000)	NC_037124.1f8t16	3715000	47096	0.066897
(3220732,3267746)(3700000,3749999)(3700000,3750000)	NC_037124.1f8t16	3725000	47016	0.097153
(3230706,3277648)(3710000,3759999)(3710000,3760000)	NC_037124.1f8t16	3735000	46944	0.104003
(3240553,3287635)(3720000,3769999)(3720000,3770000)	NC_037124.1f8t16	3745000	47084	0.111556
(3249682,3297185)(3730593,3779999)(3730000,3780000)	NC_037124.1f8t16	3755000	47505	0.122080
(3257854,3307074)(3740000,3789999)(3740000,3790000)	NC_037124.1f8t16	3765000	49222	0.118201
(3267747,3317024)(3750000,3799999)(3750000,3800000)	NC_037124.1f8t16	3775000	49279	0.089026
(3277649,3326630)(3760000,3809999)(3760000,3810000)	NC_037124.1f8t16	3785000	48983	0.081622
(3287636,3333356)(3770000,3819999)(3770000,3820000)	NC_037124.1f8t16	3795000	45722	0.092514
(3297186,3343305)(3780000,3829999)(3780000,3830000)	NC_037124.1f8t16	3805000	46121	0.109866
(3307075,3348025)(3790000,3834785)(3790000,3840000)	NC_037124.1f8t16	3815000	40952	0.121291
(3317025,3349696)(3800000,3849999)(3800000,3850000)	NC_037124.1f8t16	3825000	32673	0.120961
(3326631,3359623)(3810000,3859999)(3810000,3860000)	NC_037124.1f8t16	3835000	32994	0.149430
(3333357,3369514)(3820000,3869999)(3820000,3870000)	NC_037124.1f8t16	3845000	36159	0.164235
(3343306,3379221)(3830000,3879999)(3830000,3880000)	NC_037124.1f8t16	3855000	35917	0.149362
(3348026,3388965)(3848329,3889999)(3840000,3890000)	NC_037124.1f8t16	3865000	40941	0.135945
(3349697,3398853)(3850000,3899999)(3850000,3900000)	NC_037124.1f8t16	3875000	49158	0.145956
(3359624,3408222)(3860000,3909999)(3860000,3910000)	NC_037124.1f8t16	3885000	48600	0.118771
(3369515,3418181)(3870000,3919999)(3870000,3920000)	NC_037124.1f8t16	3895000	48668	0.084975
(3379222,3427948)(3880000,3929999)(3880000,3930000)	NC_037124.1f8t16	3905000	48728	0.116449
(3388966,3437890)(3890000,3939999)(3890000,3940000)	NC_037124.1f8t16	3915000	48926	0.115964
(3398854,3446892)(3900000,3949999)(3900000,3950000)	NC_037124.1f8t16	3925000	48040	0.129502
(3408223,3456095)(3910000,3959999)(3910000,3960000)	NC_037124.1f8t16	3935000	47874	0.147182
(3418182,3465964)(3920000,3969999)(3920000,3970000)	NC_037124.1f8t16	3945000	47784	0.163306
(3427949,3475948)(3930000,3979999)(3930000,3980000)	NC_037124.1f8t16	3955000	48001	0.140216
(3437891,3485439)(3940000,3989999)(3940000,3990000)	NC_037124.1f8t16	3965000	47550	0.144686
(3446893,3495237)(3950000,3999999)(3950000,4000000)	NC_037124.1f8t16	3975000	48346	0.124611
(3456096,3504962)(3960000,4009999)(3960000,4010000)	NC_037124.1f8t16	3985000	48868	0.099442
(3465965,3514918)(3970000,4019999)(3970000,4020000)	NC_037124.1f8t16	3995000	48955	0.078140
(3475949,3524888)(3980000,4029999)(3980000,4030000)	NC_037124.1f8t16	4005000	48941	0.077076
(3485440,3534832)(3990000,4039999)(3990000,4040000)	NC_037124.1f8t16	4015000	49394	0.096133
(3495238,3544668)(4000000,4049999)(4000000,4050000)	NC_037124.1f8t16	4025000	49432	0.094182
(3504963,3554026)(4010000,4059999)(4010000,4060000)	NC_037124.1f8t16	4035000	49065	0.091725
(3514919,3563981)(4020000,4069999)(4020000,4070000)	NC_037124.1f8t16	4045000	49064	0.097050
(3524889,3573863)(4030000,4079949)(4030000,4080000)	NC_037124.1f8t16	4055000	48976	0.100715
(3534833,3582542)(4040000,4089999)(4040000,4090000)	NC_037124.1f8t16	4065000	47711	0.105101
(3544669,3590597)(4050000,4099999)(4050000,4100000)	NC_037124.1f8t16	4075000	45930	0.146131
(3554027,3596047)(4060000,4105474)(4060000,4110000)	NC_037124.1f8t16	4085000	42022	0.172134
(3563982,3603057)(4070000,4119999)(4070000,4120000)	NC_037124.1f8t16	4095000	39077	0.172163
(3573864,3608052)(4081024,4129820)(4080000,4130000)	NC_037124.1f8t16	4105000	34190	0.167157
(3582543,3616220)(4090000,4139999)(4090000,4140000)	NC_037124.1f8t16	4115000	33679	0.182861
(3590598,3626130)(4100000,4149992)(4100000,4150000)	NC_037124.1f8t16	4125000	35534	0.225947
(3596048,3635953)(4110901,4159999)(4110000,4160000)	NC_037124.1f8t16	4135000	39907	0.238571
(3603058,3645852)(4120000,4169999)(4120000,4170000)	NC_037124.1f8t16	4145000	42796	0.274887
(3608053,3653611)(4130048,4179932)(4130000,4180000)	NC_037124.1f8t16	4155000	45560	0.287077
(3616221,3660844)(4140000,4189999)(4140000,4190000)	NC_037124.1f8t16	4165000	44625	0.279108
(3626131,3670800)(4150011,4199999)(4150000,4200000)	NC_037124.1f8t16	4175000	44671	0.283491
(3635954,3680687)(4160000,4209988)(4160000,4210000)	NC_037124.1f8t16	4185000	44735	0.261078
(3645853,3687886)(4170000,4219941)(4170000,4220000)	NC_037124.1f8t16	4195000	42035	0.332151
(3653612,3688932)(4181033,4229999)(4180000,4230000)	NC_037124.1f8t16	4205000	35322	0.350089
(3660845,3698779)(4190000,4239999)(4190000,4240000)	NC_037124.1f8t16	4215000	37936	0.375290
(3670801,3708656)(4200000,4249999)(4200000,4250000)	NC_037124.1f8t16	4225000	37857	0.382750
(3680688,3718559)(4210013,4259999)(4210000,4260000)	NC_037124.1f8t16	4235000	37873	0.510173
(3687887,3728166)(4224293,4269999)(4220000,4270000)	NC_037124.1f8t16	4245000	40281	0.611141
(3688933,3737614)(4230000,4279999)(4230000,4280000)	NC_037124.1f8t16	4255000	48683	0.668117
(3698780,3747424)(4240000,4289999)(4240000,4290000)	NC_037124.1f8t16	4265000	48646	0.669307
(3708657,3757132)(4250000,4299999)(4250000,4300000)	NC_037124.1f8t16	4275000	48477	0.695715
(3718560,3765629)(4260000,4309999)(4260000,4310000)	NC_037124.1f8t16	4285000	47071	0.671975
(3728167,3775215)(4270000,4319999)(4270000,4320000)	NC_037124.1f8t16	4295000	47050	0.723866
(3737615,3781485)(4280000,4329999)(4280000,4330000)	NC_037124.1f8t16	4305000	43872	0.712838
(3747425,3788869)(4290000,4339999)(4290000,4340000)	NC_037124.1f8t16	4315000	41446	0.645963
(3757133,3797929)(4300000,4349553)(4300000,4350000)	NC_037124.1f8t16	4325000	40798	0.665566
(3765630,3806444)(4310000,4359999)(4310000,4360000)	NC_037124.1f8t16	4335000	40816	0.678996
(3775216,3816326)(4320000,4369999)(4320000,4370000)	NC_037124.1f8t16	4345000	41112	0.602206
(3781486,3826220)(4330000,4379999)(4330000,4380000)	NC_037124.1f8t16	4355000	44736	0.558841
(3788870,3836079)(4340000,4389999)(4340000,4390000)	NC_037124.1f8t16	4365000	47211	0.628740
(3797930,3846010)(4350289,4399999)(4350000,4400000)	NC_037124.1f8t16	4375000	48082	0.645458
(3806445,3855860)(4360000,4409999)(4360000,4410000)	NC_037124.1f8t16	4385000	49417	0.611984
(3816327,3865822)(4370000,4419999)(4370000,4420000)	NC_037124.1f8t16	4395000	49497	0.584457
(3826221,3875666)(4380000,4429999)(4380000,4430000)	NC_037124.1f8t16	4405000	49447	0.503794
(3836080,3884817)(4390000,4439999)(4390000,4440000)	NC_037124.1f8t16	4415000	48739	0.542778
(3846011,3894755)(4400000,4449999)(4400000,4450000)	NC_037124.1f8t16	4425000	48746	0.463459
(3855861,3904749)(4410000,4459999)(4410000,4460000)	NC_037124.1f8t16	4435000	48890	0.442863
(3865823,3914663)(4420000,4469999)(4420000,4470000)	NC_037124.1f8t16	4445000	48842	0.473623
(3875667,3924595)(4430000,4479999)(4430000,4480000)	NC_037124.1f8t16	4455000	48930	0.599240
(3884818,3934531)(4440000,4489999)(4440000,4490000)	NC_037124.1f8t16	4465000	49715	0.541361
(3894756,3942405)(4450000,4499999)(4450000,4500000)	NC_037124.1f8t16	4475000	47651	0.441904
(3904750,3948805)(4460000,4509999)(4460000,4510000)	NC_037124.1f8t16	4485000	44057	0.439559
(3914664,3958782)(4470000,4519999)(4470000,4520000)	NC_037124.1f8t16	4495000	44120	0.384004
(3924596,3968748)(4480000,4529999)(4480000,4530000)	NC_037124.1f8t16	4505000	44154	0.289815
(3934532,3978713)(4490000,4539999)(4490000,4540000)	NC_037124.1f8t16	4515000	44183	0.278094
(3942406,3988666)(4500000,4549999)(4500000,4550000)	NC_037124.1f8t16	4525000	46262	0.259214
(3948806,3997859)(4510000,4559999)(4510000,4560000)	NC_037124.1f8t16	4535000	49055	0.256111
(3958783,4007826)(4520000,4569999)(4520000,4570000)	NC_037124.1f8t16	4545000	49045	0.285612
(3968749,4017736)(4530000,4579999)(4530000,4580000)	NC_037124.1f8t16	4555000	48989	0.284493
(3978714,4027720)(4540000,4589999)(4540000,4590000)	NC_037124.1f8t16	4565000	49008	0.272637
(3988667,4037689)(4550000,4599999)(4550000,4600000)	NC_037124.1f8t16	4575000	49024	0.231081
(3997860,4047665)(4560000,4609999)(4560000,4610000)	NC_037124.1f8t16	4585000	49807	0.214821
(4007827,4057575)(4570000,4619999)(4570000,4620000)	NC_037124.1f8t16	4595000	49750	0.161759
(4017737,4067508)(4580000,4629992)(4580000,4630000)	NC_037124.1f8t16	4605000	49773	0.113175
(4027721,4076134)(4590000,4639999)(4590000,4640000)	NC_037124.1f8t16	4615000	48415	0.093272
(4037690,4086104)(4600000,4649999)(4600000,4650000)	NC_037124.1f8t16	4625000	48416	0.113841
(4047666,4096024)(4610000,4659999)(4610000,4660000)	NC_037124.1f8t16	4635000	48360	0.092323
(4057576,4105711)(4620000,4669999)(4620000,4670000)	NC_037124.1f8t16	4645000	48137	0.083112
(4067509,4115693)(4630007,4679999)(4630000,4680000)	NC_037124.1f8t16	4655000	48186	0.078781
(4076135,4122976)(4640000,4688660)(4640000,4690000)	NC_037124.1f8t16	4665000	46843	0.084745
(4086105,4130864)(4650000,4699999)(4650000,4700000)	NC_037124.1f8t16	4675000	44761	0.065113
(4096025,4140850)(4660000,4709999)(4660000,4710000)	NC_037124.1f8t16	4685000	44827	0.095032
(4105712,4150776)(4670000,4719999)(4670000,4720000)	NC_037124.1f8t16	4695000	45066	0.218690
(4115694,4160668)(4680000,4729999)(4680000,4730000)	NC_037124.1f8t16	4705000	44976	0.291737
(4122977,4170639)(4690114,4739999)(4690000,4740000)	NC_037124.1f8t16	4715000	47664	0.333199
(4130865,4180570)(4700000,4749999)(4700000,4750000)	NC_037124.1f8t16	4725000	49707	0.351263
(4140851,4190477)(4710000,4759999)(4710000,4760000)	NC_037124.1f8t16	4735000	49628	0.312475
(4150777,4200441)(4720000,4769999)(4720000,4770000)	NC_037124.1f8t16	4745000	49666	0.281956
(4160669,4209256)(4730000,4779999)(4730000,4780000)	NC_037124.1f8t16	4755000	48589	0.244448
(4170640,4219211)(4740000,4789999)(4740000,4790000)	NC_037124.1f8t16	4765000	48573	0.184942
(4180571,4229050)(4750000,4799999)(4750000,4800000)	NC_037124.1f8t16	4775000	48481	0.184558
(4190478,4239049)(4760000,4809999)(4760000,4810000)	NC_037124.1f8t16	4785000	48573	0.157323
(4200442,4249000)(4770007,4819999)(4770000,4820000)	NC_037124.1f8t16	4795000	48560	0.139009
(4209257,4258953)(4780000,4829999)(4780000,4830000)	NC_037124.1f8t16	4805000	49698	0.131693
(4219212,4268735)(4790000,4839999)(4790000,4840000)	NC_037124.1f8t16	4815000	49525	0.122837
(4229051,4278725)(4800000,4849999)(4800000,4850000)	NC_037124.1f8t16	4825000	49676	0.103387
(4239050,4288607)(4810000,4859999)(4810000,4860000)	NC_037124.1f8t16	4835000	49559	0.108623
(4249001,4298214)(4820000,4869650)(4820000,4870000)	NC_037124.1f8t16	4845000	49215	0.103431
(4258954,4306874)(4830000,4879999)(4830000,4880000)	NC_037124.1f8t16	4855000	47922	0.104581
(4268736,4316846)(4840000,4889999)(4840000,4890000)	NC_037124.1f8t16	4865000	48112	0.115017
(4278726,4326754)(4850000,4899999)(4850000,4900000)	NC_037124.1f8t16	4875000	48030	0.118254
(4288608,4336391)(4860000,4909999)(4860000,4910000)	NC_037124.1f8t16	4885000	47785	0.129314
(4298215,4345599)(4870716,4919999)(4870000,4920000)	NC_037124.1f8t16	4895000	47386	0.141615
(4306875,4355507)(4880000,4929999)(4880000,4930000)	NC_037124.1f8t16	4905000	48634	0.148729
(4316847,4365457)(4890000,4939999)(4890000,4940000)	NC_037124.1f8t16	4915000	48612	0.138414
(4326755,4375356)(4900000,4949999)(4900000,4950000)	NC_037124.1f8t16	4925000	48603	0.137839
(4336392,4385306)(4910000,4959999)(4910000,4960000)	NC_037124.1f8t16	4935000	48916	0.137398
(4345600,4395290)(4920000,4969999)(4920000,4970000)	NC_037124.1f8t16	4945000	49692	0.126015
(4355508,4405288)(4930000,4979999)(4930000,4980000)	NC_037124.1f8t16	4955000	49782	0.123655
(4365458,4415284)(4940000,4989999)(4940000,4990000)	NC_037124.1f8t16	4965000	49828	0.124182
(4375357,4425241)(4950000,4999999)(4950000,5000000)	NC_037124.1f8t16	4975000	49886	0.091056
(4385307,4435044)(4960000,5009999)(4960000,5010000)	NC_037124.1f8t16	4985000	49739	0.105933
(4395291,4445012)(4970000,5019999)(4970000,5020000)	NC_037124.1f8t16	4995000	49723	0.100704
(4405289,4454968)(4980000,5029999)(4980000,5030000)	NC_037124.1f8t16	5005000	49681	0.079190
(4415285,4464920)(4990000,5039999)(4990000,5040000)	NC_037124.1f8t16	5015000	49637	0.057219
(4425242,4474845)(5000000,5049999)(5000000,5050000)	NC_037124.1f8t16	5025000	49605	0.061031
(4435045,4484798)(5010000,5059999)(5010000,5060000)	NC_037124.1f8t16	5035000	49755	0.049648
(4445013,4494732)(5020000,5069999)(5020000,5070000)	NC_037124.1f8t16	5045000	49721	0.085719
(4454969,4504515)(5030000,5079999)(5030000,5080000)	NC_037124.1f8t16	5055000	49548	0.128030
(4464921,4514201)(5040000,5089872)(5040000,5090000)	NC_037124.1f8t16	5065000	49282	0.140636
(4474846,4521335)(5050000,5099999)(5050000,5100000)	NC_037124.1f8t16	5075000	46491	0.141339
(4484799,4531333)(5060000,5109999)(5060000,5110000)	NC_037124.1f8t16	5085000	46536	0.137516
(4494733,4541304)(5070000,5119999)(5070000,5120000)	NC_037124.1f8t16	5095000	46573	0.138619
(4504516,4551253)(5080000,5129999)(5080000,5130000)	NC_037124.1f8t16	5105000	46739	0.123364
(4514202,4561226)(5092859,5139999)(5090000,5140000)	NC_037124.1f8t16	5115000	47026	0.113920
(4521336,4571183)(5100000,5149999)(5100000,5150000)	NC_037124.1f8t16	5125000	49849	0.107611
(4531334,4580987)(5110000,5159999)(5110000,5160000)	NC_037124.1f8t16	5135000	49655	0.103438
(4541305,4590966)(5120000,5169999)(5120000,5170000)	NC_037124.1f8t16	5145000	49663	0.053788
(4551254,4600895)(5130000,5179999)(5130000,5180000)	NC_037124.1f8t16	5155000	49643	0.043169
(4561227,4610846)(5140000,5189999)(5140000,5190000)	NC_037124.1f8t16	5165000	49621	0.050864
(4571184,4620643)(5150000,5199999)(5150000,5200000)	NC_037124.1f8t16	5175000	49461	0.066223
(4580988,4630489)(5160000,5209999)(5160000,5210000)	NC_037124.1f8t16	5185000	49503	0.064126
(4590967,4640300)(5170000,5219999)(5170000,5220000)	NC_037124.1f8t16	5195000	49335	0.089900
(4600896,4650045)(5180000,5229999)(5180000,5230000)	NC_037124.1f8t16	5205000	49151	0.110895
(4610847,4659834)(5190000,5239999)(5190000,5240000)	NC_037124.1f8t16	5215000	48989	0.133099
(4620644,4669436)(5200000,5249999)(5200000,5250000)	NC_037124.1f8t16	5225000	48794	0.127181
(4630490,4679361)(5210000,5259999)(5210000,5260000)	NC_037124.1f8t16	5235000	48873	0.189409
(4640301,4689331)(5220000,5269999)(5220000,5270000)	NC_037124.1f8t16	5245000	49032	0.145418
(4650046,4698819)(5230000,5279999)(5230000,5280000)	NC_037124.1f8t16	5255000	48775	0.142446
(4659835,4708756)(5240000,5289999)(5240000,5290000)	NC_037124.1f8t16	5265000	48923	0.162916
(4669437,4718724)(5250000,5299999)(5250000,5300000)	NC_037124.1f8t16	5275000	49289	0.178790
(4679362,4728650)(5260000,5309999)(5260000,5310000)	NC_037124.1f8t16	5285000	49290	0.188634
(4689332,4738618)(5270000,5319999)(5270000,5320000)	NC_037124.1f8t16	5295000	49288	0.187103
(4698820,4748599)(5280000,5329999)(5280000,5330000)	NC_037124.1f8t16	5305000	49781	0.173743
(4708757,4758466)(5290000,5339999)(5290000,5340000)	NC_037124.1f8t16	5315000	49711	0.154047
(4718725,4768412)(5300000,5349999)(5300000,5350000)	NC_037124.1f8t16	5325000	49689	0.140244
(4728651,4778384)(5310000,5359999)(5310000,5360000)	NC_037124.1f8t16	5335000	49735	0.105224
(4738619,4788326)(5320000,5369999)(5320000,5370000)	NC_037124.1f8t16	5345000	49709	0.098732
(4748600,4798321)(5330000,5379999)(5330000,5380000)	NC_037124.1f8t16	5355000	49723	0.115422
(4758467,4808302)(5340000,5389999)(5340000,5390000)	NC_037124.1f8t16	5365000	49837	0.110226
(4768413,4817616)(5350000,5399999)(5350000,5400000)	NC_037124.1f8t16	5375000	49205	0.095070
(4778385,4826220)(5360000,5409999)(5360000,5410000)	NC_037124.1f8t16	5385000	47837	0.088464
(4788327,4836198)(5370000,5419999)(5370000,5420000)	NC_037124.1f8t16	5395000	47873	0.091155
(4798322,4846065)(5380000,5429999)(5380000,5430000)	NC_037124.1f8t16	5405000	47745	0.074369
(4808303,4855719)(5390000,5439999)(5390000,5440000)	NC_037124.1f8t16	5415000	47418	0.064834
(4817617,4865693)(5400000,5449999)(5400000,5450000)	NC_037124.1f8t16	5425000	48078	0.057132
(4826221,4875689)(5410000,5459999)(5410000,5460000)	NC_037124.1f8t16	5435000	49470	0.040076
(4836199,4885621)(5420000,5469999)(5420000,5470000)	NC_037124.1f8t16	5445000	49424	0.041302
(4846066,4895536)(5430000,5479999)(5430000,5480000)	NC_037124.1f8t16	5455000	49472	0.052179
(4855720,4904757)(5440000,5489999)(5440000,5490000)	NC_037124.1f8t16	5465000	49039	0.051290
(4865694,4914713)(5450000,5499999)(5450000,5500000)	NC_037124.1f8t16	5475000	49021	0.051466
(4875690,4924701)(5460000,5509999)(5460000,5510000)	NC_037124.1f8t16	5485000	49013	0.058724
(4885622,4934519)(5470000,5519999)(5470000,5520000)	NC_037124.1f8t16	5495000	48899	0.058793
(4895537,4944232)(5480000,5529999)(5480000,5530000)	NC_037124.1f8t16	5505000	48697	0.045919
(4904758,4952982)(5490000,5539999)(5490000,5540000)	NC_037124.1f8t16	5515000	48226	0.051771
(4914714,4962947)(5500000,5549999)(5500000,5550000)	NC_037124.1f8t16	5525000	48235	0.057744
(4924702,4972942)(5510000,5559999)(5510000,5560000)	NC_037124.1f8t16	5535000	48242	0.074565
(4934520,4982850)(5520000,5569999)(5520000,5570000)	NC_037124.1f8t16	5545000	48332	0.103322
(4944233,4992814)(5530000,5579999)(5530000,5580000)	NC_037124.1f8t16	5555000	48583	0.101455
(4952983,5002745)(5540000,5589999)(5540000,5590000)	NC_037124.1f8t16	5565000	49764	0.115334
(4962948,5012742)(5550000,5599999)(5550000,5600000)	NC_037124.1f8t16	5575000	49796	0.137554
(4972943,5022468)(5560000,5609999)(5560000,5610000)	NC_037124.1f8t16	5585000	49527	0.136650
(4982851,5031883)(5570000,5619431)(5570000,5620000)	NC_037124.1f8t16	5595000	49034	0.131776
(4992815,5033245)(5580000,5629999)(5580000,5630000)	NC_037124.1f8t16	5605000	40432	0.130023
(5002746,5043136)(5590000,5639999)(5590000,5640000)	NC_037124.1f8t16	5615000	40392	0.112698
(5012743,5053085)(5600000,5649999)(5600000,5650000)	NC_037124.1f8t16	5625000	40344	0.077332
(5022469,5062080)(5610000,5659999)(5610000,5660000)	NC_037124.1f8t16	5635000	39613	0.118469
(5031884,5071961)(5628637,5669999)(5620000,5670000)	NC_037124.1f8t16	5645000	40079	0.122150
(5033246,5080934)(5630000,5679999)(5630000,5680000)	NC_037124.1f8t16	5655000	47690	0.105172
(5043137,5090878)(5640000,5689999)(5640000,5690000)	NC_037124.1f8t16	5665000	47743	0.114803
(5053086,5098991)(5650000,5698230)(5650000,5700000)	NC_037124.1f8t16	5675000	45907	0.139667
(5062081,5107077)(5660000,5709999)(5660000,5710000)	NC_037124.1f8t16	5685000	44998	0.110924
(5071962,5116984)(5670000,5719999)(5670000,5720000)	NC_037124.1f8t16	5695000	45024	0.100557
(5080935,5126899)(5680000,5729999)(5680000,5730000)	NC_037124.1f8t16	5705000	45966	0.121410
(5090879,5136864)(5690000,5739999)(5690000,5740000)	NC_037124.1f8t16	5715000	45987	0.113777
(5098992,5144030)(5701914,5749999)(5700000,5750000)	NC_037124.1f8t16	5725000	45040	0.092606
(5107078,5154007)(5710000,5759999)(5710000,5760000)	NC_037124.1f8t16	5735000	46931	0.089163
(5116985,5163998)(5720000,5769999)(5720000,5770000)	NC_037124.1f8t16	5745000	47015	0.089363
(5126900,5173558)(5730000,5779999)(5730000,5780000)	NC_037124.1f8t16	5755000	46660	0.076688
(5136865,5183450)(5740000,5789999)(5740000,5790000)	NC_037124.1f8t16	5765000	46587	0.073297
(5144031,5193365)(5750000,5799999)(5750000,5800000)	NC_037124.1f8t16	5775000	49336	0.054247
(5154008,5203354)(5760000,5809999)(5760000,5810000)	NC_037124.1f8t16	5785000	49348	0.083518
(5163999,5213321)(5770000,5819999)(5770000,5820000)	NC_037124.1f8t16	5795000	49324	0.099322
(5173559,5223295)(5780000,5829999)(5780000,5830000)	NC_037124.1f8t16	5805000	49738	0.099398
(5183451,5233256)(5790000,5839999)(5790000,5840000)	NC_037124.1f8t16	5815000	49807	0.090067
(5193366,5243231)(5800000,5849999)(5800000,5850000)	NC_037124.1f8t16	5825000	49867	0.096522
(5203355,5252371)(5810000,5859999)(5810000,5860000)	NC_037124.1f8t16	5835000	49018	0.072634
(5213322,5262242)(5820000,5869999)(5820000,5870000)	NC_037124.1f8t16	5845000	48922	0.048200
(5223296,5272201)(5830000,5879999)(5830000,5880000)	NC_037124.1f8t16	5855000	48907	0.065384
(5233257,5280574)(5840000,5889999)(5840000,5890000)	NC_037124.1f8t16	5865000	47319	0.068913
(5243232,5288882)(5850000,5899999)(5850000,5900000)	NC_037124.1f8t16	5875000	45652	0.067286
(5252372,5298626)(5860000,5909999)(5860000,5910000)	NC_037124.1f8t16	5885000	46256	0.068776
(5262243,5308443)(5870000,5919999)(5870000,5920000)	NC_037124.1f8t16	5895000	46202	0.069892
(5272202,5318436)(5880000,5929999)(5880000,5930000)	NC_037124.1f8t16	5905000	46236	0.050709
(5280575,5328393)(5890000,5939999)(5890000,5940000)	NC_037124.1f8t16	5915000	47820	0.051741
(5288883,5338368)(5900000,5949999)(5900000,5950000)	NC_037124.1f8t16	5925000	49487	0.063065
(5298627,5348141)(5910000,5959999)(5910000,5960000)	NC_037124.1f8t16	5935000	49516	0.068636
(5308444,5358060)(5920000,5969999)(5920000,5970000)	NC_037124.1f8t16	5945000	49618	0.066226
(5318437,5366772)(5930000,5979999)(5930000,5980000)	NC_037124.1f8t16	5955000	48337	0.073712
(5328394,5376626)(5940000,5989999)(5940000,5990000)	NC_037124.1f8t16	5965000	48234	0.064320
